model,task,cv_type,fold,doctor_trials,f1,precision,recall,accuracy
inceptiontime,multitask_all,plain,3,0,0.9272882805816938,0.9139966273187183,0.9409722222222222,0.9262152777777778,0.7723303941232046,0.7717008549892803,0.7733264803168634,0.8255208333333334,0.69946955961548,0.7028629142609955,0.6988778164796676,0.7751736111111112,0.7996960781067927
inceptiontime,multitask_all,plain,4,0,0.9198606271777003,0.9230769230769231,0.9166666666666666,0.9201388888888888,0.7864990435542226,0.7945117174659371,0.7834770703392109,0.8342013888888888,0.7332358319753074,0.7389012456370065,0.7287808961404098,0.8003472222222222,0.8131985009024101
inceptiontime,multitask_all,plain,0,1,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.7753498445303019,0.784666815761081,0.7691406088941878,0.8284482758620689,0.7146047646649437,0.7239646337579233,0.7078970785489783,0.7887931034482759,0.8069963639846222
inceptiontime,multitask_all,plain,1,1,0.934819897084048,0.9284497444633731,0.9412780656303973,0.9344262295081968,0.7736084379687904,0.7823403573291459,0.77145528720784,0.8265746333045729,0.695354756180649,0.7034108909047534,0.6950977028714566,0.7756686798964625,0.8012610304111624
inceptiontime,multitask_all,plain,2,1,0.9234782608695652,0.9299474605954466,0.917098445595855,0.9240724762726489,0.7628973705693423,0.7710570087912443,0.7573144212595093,0.818809318377912,0.7208801803676869,0.7316729371942068,0.7144593350928804,0.7903364969801553,0.8024186039355313
inceptiontime,multitask_all,plain,3,1,0.9226847918436704,0.9080267558528428,0.9378238341968912,0.9214840379637619,0.7685187227534327,0.7689149711557216,0.7726453940649691,0.8213977566867989,0.7080274448479316,0.713137280115907,0.7080682433991666,0.7825711820534944,0.799743653148345
inceptiontime,multitask_all,plain,4,1,0.9333333333333333,0.9357638888888888,0.9309153713298791,0.9335634167385677,0.7777968382616158,0.7846975973841646,0.772716608315451,0.8300258843830889,0.7157145798628958,0.7254026785860299,0.7132206151948008,0.7911993097497843,0.8089482504859483
inceptiontime,multitask_all,plain,0,2,0.9453924914675768,0.9405772495755518,0.9502572898799314,0.9451585261353899,0.8002463924565913,0.8071563755177088,0.7953317345527554,0.8466152527849186,0.6928572928691659,0.6975447308773132,0.6906393922291398,0.7754927163667523,0.8128320589311113
inceptiontime,multitask_all,plain,1,2,0.9381443298969072,0.9397590361445783,0.9365351629502573,0.9383033419023136,0.7930815779947121,0.8035505086588678,0.7853731998114668,0.8431876606683805,0.678263181453713,0.689785985886689,0.6748327600929729,0.7694944301628106,0.8031630297817776
inceptiontime,multitask_all,plain,2,2,0.8928877463581834,0.8905982905982905,0.8951890034364262,0.8927958833619211,0.7280217920134341,0.7491015642111571,0.7271703923276249,0.7898799313893653,0.6602597639889047,0.669770452549849,0.6535539957806796,0.7444253859348199,0.7603897674535074
inceptiontime,multitask_all,plain,3,2,0.9102112676056338,0.9332129963898917,0.8883161512027491,0.9125214408233276,0.7509974328679745,0.765211764436134,0.7392766371659525,0.8087478559176673,0.6582171433681013,0.6750729970350713,0.6478608333891084,0.7504288164665524,0.7731419479472366
inceptiontime,multitask_all,plain,4,2,0.9359521776259607,0.9303904923599321,0.9415807560137457,0.9356775300171527,0.7825125125792423,0.7906803341585951,0.7784296170428271,0.8344768439108061,0.7165044090132938,0.7258661173134857,0.7135536837785237,0.7924528301886793,0.8116563664061656
inceptiontime,multitask_all,plain,0,3,0.92573402417962,0.9370629370629371,0.9146757679180887,0.9267461669505963,0.7797339780056245,0.7875654422142142,0.7738757608306481,0.8296422487223168,0.6721851702820834,0.6827444498741262,0.672085490912783,0.7597955706984668,0.7925510574891094
inceptiontime,multitask_all,plain,1,3,0.9396771452846219,0.9357021996615905,0.9436860068259386,0.9395229982964225,0.8001013428849214,0.8071688288871844,0.8022814732014433,0.8475298126064736,0.6944950003626437,0.703182017132328,0.6933937783369439,0.7768313458262351,0.8114244961773956
inceptiontime,multitask_all,plain,2,3,0.9167381974248927,0.9222797927461139,0.9112627986348123,0.9173764906303237,0.7605087200296867,0.7738885445891782,0.7528529095340145,0.8160136286201022,0.6514035842036309,0.6661367426089,0.6461042039138396,0.7453151618398637,0.7762168338860701
inceptiontime,multitask_all,plain,3,3,0.9297658862876255,0.9099836333878887,0.9504273504273504,0.928388746803069,0.7638326159043932,0.7618939730432717,0.7671136512086781,0.8192668371696504,0.6882666100943293,0.687753154131951,0.6899120095799514,0.7689684569479965,0.7939550374287827
inceptiontime,multitask_all,plain,4,3,0.9216512215669755,0.9086378737541528,0.935042735042735,0.9207161125319693,0.7624471039343199,0.7651373626373627,0.7605263843003716,0.8158567774936062,0.694906790387671,0.6998094378643085,0.6958662899953229,0.773231031543052,0.7930017052963221
inceptiontime,multitask_all,plain,0,4,0.9269521410579346,0.9169435215946844,0.9371816638370118,0.9263336155800169,0.7694497661710492,0.7724085038714645,0.7703321540476062,0.8247248094834886,0.6962436457303067,0.7016059170803525,0.6978239727876355,0.7747671464860287,0.7975485176530969
inceptiontime,multitask_all,plain,1,4,0.9354568315171836,0.9238410596026491,0.9473684210526315,0.934801016088061,0.7811049606131573,0.7914118549159473,0.7810402075663704,0.8331922099915327,0.6851083125608547,0.6847341286454401,0.6857273508625796,0.7679932260795935,0.8005567015637318
inceptiontime,multitask_all,plain,2,4,0.9185946872322194,0.9273356401384083,0.9100169779286927,0.9195596951735817,0.7716572805680875,0.785065195805043,0.762294153755383,0.825571549534293,0.7074610990936989,0.7245338546476645,0.6993102413527589,0.7823878069432684,0.7992376889646686
inceptiontime,multitask_all,plain,3,4,0.9155405405405406,0.9109243697478991,0.9202037351443124,0.9153259949195597,0.7659325022737649,0.7685647016167978,0.763660543064451,0.8154106689246401,0.6969860403338064,0.6995882670800702,0.6950319598521546,0.768839966130398,0.7928196943827039
inceptiontime,multitask_all,plain,4,4,0.920767306088407,0.9034369885433715,0.9387755102040817,0.9194915254237288,0.7817573183388461,0.7831032384272283,0.7813363561525326,0.8305084745762712,0.6700881193454874,0.6707211071942211,0.6717925747917848,0.7533898305084745,0.7908709145909135
inceptiontime,multitask_all,plain,0,5,0.9272419627749577,0.9288135593220339,0.9256756756756757,0.9273648648648649,0.7614941478620656,0.7651721566741463,0.7581966630935854,0.8184121621621622,0.7092999434762937,0.7144782474833745,0.7066058287981934,0.7829391891891891,0.7993453513711056
inceptiontime,multitask_all,plain,1,5,0.9310924369747899,0.9264214046822743,0.9358108108108109,0.9307432432432432,0.8013839839975989,0.8081495183533255,0.7990357744714673,0.847972972972973,0.6678909578715797,0.676304789786544,0.6648399451622469,0.7559121621621622,0.8001224596146562
inceptiontime,multitask_all,plain,2,5,0.9307432432432432,0.9307432432432432,0.9307432432432432,0.9307432432432432,0.7900287826210681,0.7991113730432614,0.7869829435346677,0.8369932432432432,0.681886117554167,0.7006839414040906,0.67981972074714,0.7635135135135135,0.8008860478061594
inceptiontime,multitask_all,plain,3,5,0.9307756463719766,0.9192751235584844,0.9425675675675675,0.9298986486486487,0.7966475686762833,0.8000931265947844,0.7962136217511319,0.8412162162162162,0.6984375573217196,0.6987874754769073,0.6985402817990489,0.7753378378378378,0.8086202574566599
inceptiontime,multitask_all,plain,4,5,0.9083191850594228,0.9129692832764505,0.9037162162162162,0.9087837837837838,0.7399358448765074,0.7488175692302399,0.7341985600900152,0.799831081081081,0.6975805115793553,0.7056786825752163,0.6924829693884571,0.7719594594594594,0.7819451805050952
inceptiontime,multitask_all,plain,0,6,0.9296939619520265,0.9168026101141925,0.9429530201342282,0.9284511784511784,0.7589712506936374,0.7642518329987589,0.7635241924515692,0.8148148148148148,0.7207089657451832,0.7204488331529781,0.7210449078033052,0.7887205387205387,0.8031247261302824
inceptiontime,multitask_all,plain,1,6,0.9203389830508475,0.9282051282051282,0.9126050420168067,0.9208087615838247,0.7825683707894392,0.7879880391332517,0.7782818899831087,0.8306655433866892,0.7102548213527051,0.722872514664078,0.7020367840483387,0.7843302443133952,0.8043873917309972
inceptiontime,multitask_all,plain,2,6,0.9258649093904449,0.9079159935379645,0.9445378151260504,0.9241786015164279,0.7953155088903826,0.7985443794690948,0.7970503851010333,0.8382476832350463,0.6965527844931341,0.6999489690716917,0.697041086780305,0.7708508845829823,0.8059110675913205
inceptiontime,multitask_all,plain,3,6,0.9279731993299832,0.9248747913188647,0.9310924369747899,0.9275484414490311,0.7645991469504931,0.7778808105405053,0.7580416857814073,0.8197135636057288,0.6760292221491735,0.6891693806468533,0.6737720311356086,0.7641112047177759,0.7895338561432167
inceptiontime,multitask_all,plain,4,6,0.9230769230769231,0.9087947882736156,0.9378151260504202,0.9216512215669755,0.7790113658719797,0.7862468000468283,0.7790238340675484,0.8306655433866892,0.6977677859918081,0.7013889363921669,0.6951846800386116,0.7733782645324347,0.7999520249802371
inceptiontime,multitask_all,plain,0,7,0.9380234505862647,0.9411764705882353,0.9348914858096828,0.9378673383711167,0.7748252001436722,0.7754948269944266,0.77549658562449,0.8278757346767422,0.6891545683335397,0.7040712669250244,0.6897285009859075,0.7716204869857263,0.8006677396878255
inceptiontime,multitask_all,plain,1,7,0.9280397022332506,0.919672131147541,0.9365609348914858,0.9269521410579346,0.7768193011940522,0.7788105546409261,0.7751408171956293,0.8245172124265323,0.6817503864451141,0.6851579607996383,0.6808388960187601,0.760705289672544,0.7955364632908056
inceptiontime,multitask_all,plain,2,7,0.9294605809128631,0.9225700164744646,0.9364548494983278,0.9285714285714286,0.7629063532978259,0.7642317375781836,0.7634753623689012,0.8176470588235294,0.6862146582052586,0.6884214280989152,0.6862094077495864,0.7663865546218488,0.7928605308053159
inceptiontime,multitask_all,plain,3,7,0.9168026101141925,0.8949044585987261,0.939799331103679,0.9142857142857143,0.7994807816796355,0.8004887214704449,0.8061653555675035,0.8361344537815126,0.7101321291359686,0.7083477115684362,0.7136725717507936,0.7773109243697479,0.8088051736432655
inceptiontime,multitask_all,plain,4,7,0.9299258037922506,0.9170731707317074,0.9431438127090301,0.9285714285714286,0.7617044849818249,0.761735998640676,0.7638342039547624,0.8134453781512605,0.68951920759536,0.6922165137376627,0.6876734759197445,0.7697478991596639,0.7937164987898119
inceptiontime,multitask_all,plain,0,8,0.9343065693430657,0.9128367670364501,0.9568106312292359,0.9321608040201005,0.7552656161829183,0.7589328466782368,0.7577836059743954,0.8123953098827471,0.6915361726418756,0.6950249875526114,0.6916568520542413,0.7705192629815746,0.7937027860559532
inceptiontime,multitask_all,plain,1,8,0.917135961383749,0.8892355694227769,0.946843853820598,0.9137353433835846,0.7405519800302642,0.7387459261047826,0.7453517578979401,0.7956448911222781,0.6635068231153233,0.6639830407085948,0.6671818976166802,0.7453936348408711,0.7737315881764455
inceptiontime,multitask_all,plain,2,8,0.9335548172757475,0.9335548172757475,0.9335548172757475,0.932998324958124,0.7684848246006253,0.7765711310989935,0.7684886433256,0.8291457286432161,0.6935391454324329,0.6976229698197094,0.6917118554624201,0.7730318257956449,0.7985262624362686
inceptiontime,multitask_all,plain,3,8,0.913722267871816,0.9025974025974026,0.9251247920133111,0.911986588432523,0.7535743325029279,0.760054216318683,0.7507367993975136,0.80720871751886,0.6912169461846398,0.700031105285854,0.6864382367824423,0.7678122380553227,0.7861711821864613
inceptiontime,multitask_all,plain,4,8,0.9184692179700499,0.9184692179700499,0.9184692179700499,0.9178541492036881,0.7615307055944147,0.7679407299306911,0.7565776873812587,0.8105616093880972,0.6806264759690359,0.6965490731593831,0.6760261235228852,0.7619446772841576,0.7868754665111668
inceptiontime,multitask_all,plain,0,9,0.910699919549477,0.8871473354231975,0.9355371900826446,0.9072681704260651,0.7706843326469407,0.7713349804827034,0.7715401688276053,0.8145363408521303,0.6940939013232402,0.695664124622737,0.694853743084416,0.7619047619047619,0.7918260511732194
inceptiontime,multitask_all,plain,1,9,0.9185667752442996,0.9052969502407705,0.9322314049586777,0.9164578111946533,0.7698100914871437,0.7699355893750188,0.7707519055691026,0.8170426065162907,0.6880236624679191,0.6976223822862478,0.6896406992013638,0.7635756056808688,0.7921335097331208
inceptiontime,multitask_all,plain,2,9,0.9444904722452361,0.946843853820598,0.9421487603305785,0.9440267335004177,0.7766314245487389,0.7809870664076116,0.774312145490551,0.8312447786131997,0.7030207324049927,0.7077987462394189,0.7008512937440211,0.7819548872180451,0.8080475430663226
inceptiontime,multitask_all,plain,3,9,0.9138211382113821,0.8992,0.9289256198347108,0.9114452798663325,0.7517560471892966,0.7557085191472273,0.7515745480459701,0.8028404344193818,0.6824033285354042,0.6856521331081287,0.6817864285011257,0.7560568086883876,0.7826601713120276
inceptiontime,multitask_all,plain,4,9,0.9177631578947368,0.9117647058823529,0.9238410596026491,0.9163879598662207,0.7800785140941555,0.7862408866626308,0.780661454574498,0.8260869565217391,0.7129084540391817,0.714770719419307,0.7123443646295904,0.782608695652174,0.8035833753426914
inceptiontime,multitask_all,plain,0,10,0.9199009083402147,0.9191419141914191,0.9206611570247933,0.9191666666666667,0.7779476052401935,0.7801978500210092,0.7768240352593891,0.8266666666666667,0.7091617023283101,0.7164315352176733,0.7075782321332933,0.7833333333333333,0.8023367386362393
inceptiontime,multitask_all,plain,1,10,0.9243027888446215,0.8923076923076924,0.9586776859504132,0.9208333333333333,0.7952285486468785,0.7937369727519752,0.8014804270121089,0.8383333333333334,0.7034162009962347,0.70190673286608,0.7072101486470603,0.7725,0.8076491794959115
inceptiontime,multitask_all,plain,2,10,0.9339853300733496,0.9212218649517685,0.947107438016529,0.9325,0.7615783112476191,0.7626076799095426,0.7613555948695268,0.8208333333333333,0.6808113767243756,0.6892227302844363,0.6798427777335985,0.7616666666666667,0.7921250060151147
inceptiontime,multitask_all,plain,3,10,0.904,0.875968992248062,0.9338842975206612,0.9,0.7393068789849951,0.7345458182911659,0.7460157606480109,0.7891666666666667,0.6659220563114716,0.6689926271162907,0.6709331444591466,0.7391666666666666,0.7697429784321557
inceptiontime,multitask_all,plain,4,10,0.9196141479099679,0.89375,0.9470198675496688,0.9166666666666666,0.7825269459992432,0.7838342793080104,0.7864566372508814,0.825,0.7012868434666145,0.7010990156345571,0.7058053938484707,0.7716666666666666,0.8011426457919418
inceptiontime,multitask_all,plain,0,11,0.9102880658436214,0.9065573770491804,0.9140495867768595,0.909468438538206,0.7357890324077501,0.742723495002545,0.7341704341803915,0.792358803986711,0.6789482702895482,0.6847869770047139,0.6773812247910718,0.7566445182724253,0.7750084561803066
inceptiontime,multitask_all,plain,1,11,0.908936170212766,0.9368421052631579,0.8826446280991735,0.9110556940980881,0.7542632778522668,0.7721762671603292,0.7410141426250755,0.8113050706566916,0.687195219211568,0.7049963316812313,0.6758528038974203,0.7672485453034081,0.7834648890922002
inceptiontime,multitask_all,plain,2,11,0.9298531810766721,0.9178743961352657,0.9421487603305785,0.9285120532003325,0.7657867461078021,0.7784642096329869,0.7636715765501604,0.8204488778054863,0.7163966523825588,0.7225285498416127,0.7131671672881778,0.7896924355777224,0.8040121931890111
inceptiontime,multitask_all,plain,3,11,0.9167340339531124,0.8971518987341772,0.9371900826446281,0.914380714879468,0.7708822650667329,0.7670373366708026,0.7752151313538164,0.8171238570241064,0.7062571427420636,0.7057857614642681,0.7091670746063934,0.7747298420615129,0.7979578139206364
inceptiontime,multitask_all,plain,4,11,0.9239391513210569,0.8945736434108527,0.9552980132450332,0.9210307564422278,0.7569110502872679,0.7521074843599679,0.7626144641562095,0.8113050706566916,0.6885156851741667,0.6865077023001784,0.6906789236245185,0.7655860349127181,0.789788628927497
inceptiontime,multitask_all,plain,0,12,0.9115755627009646,0.8873239436619719,0.9371900826446281,0.9088649544324772,0.7607573458127508,0.756205094137519,0.7673391630864184,0.8094449047224523,0.6776138832481606,0.6868498639433823,0.6888196460718902,0.752278376139188,0.7833155972539586
inceptiontime,multitask_all,plain,1,12,0.9304635761589404,0.9320066334991708,0.9289256198347108,0.9304059652029826,0.7787004392468285,0.782917417540399,0.7770156883095981,0.8285004142502072,0.6876498570369634,0.692562102281044,0.6842597375249746,0.768019884009942,0.7989379574809107
inceptiontime,multitask_all,plain,2,12,0.9435215946843853,0.9482470784641068,0.9388429752066115,0.9436152570480929,0.7600520659609195,0.7670573834615586,0.7550294767812785,0.8208955223880597,0.7100593544235393,0.714405005239082,0.7074267928140658,0.7868988391376451,0.8045443383562813
inceptiontime,multitask_all,plain,3,12,0.9092422980849292,0.9161073825503355,0.9024793388429752,0.9096185737976783,0.7439883856190891,0.7535449559807247,0.7364794581824619,0.8001658374792703,0.6494735542053222,0.6580113424221469,0.6441115454921901,0.7404643449419569,0.7675680793031135
inceptiontime,multitask_all,plain,4,12,0.9202350965575147,0.9335604770017035,0.9072847682119205,0.9212271973466003,0.7718839217507676,0.7806066314289999,0.765896427912985,0.8233830845771144,0.6873985832648086,0.6987548628173628,0.6801506803154249,0.7694859038142621,0.7931725338576969
inceptiontime,multitask_all,plain,0,13,0.913722267871816,0.9084967320261438,0.9190082644628099,0.9132231404958677,0.7631749884981829,0.766633184133752,0.7610232125460552,0.8165289256198347,0.6898526198894277,0.695655198582773,0.6905840051848242,0.768595041322314,0.7889166254198088
inceptiontime,multitask_all,plain,1,13,0.9248366013071896,0.9143780290791599,0.9355371900826446,0.9239669421487603,0.7649330221172573,0.767273875175825,0.7637877591076643,0.8181818181818182,0.6748608590812292,0.6771015842722736,0.6730083986607795,0.7586776859504132,0.7882101608352253
inceptiontime,multitask_all,plain,2,13,0.9206868356500408,0.9110032362459547,0.9305785123966942,0.9198347107438016,0.7444929242493301,0.7451056843091313,0.7445447295925764,0.8033057851239669,0.6865808391353856,0.6919675857418728,0.6857411993591577,0.7652892561983471,0.7839201996782522
inceptiontime,multitask_all,plain,3,13,0.9226932668329177,0.9280936454849499,0.9173553719008265,0.9230769230769231,0.7790309751076174,0.7879980507094612,0.7747254970116622,0.8271298593879239,0.7076428551089307,0.714090407190463,0.705619686681614,0.7816377171215881,0.8031223656831553
inceptiontime,multitask_all,plain,4,13,0.9283990345937249,0.9029733959311425,0.9552980132450332,0.9263854425144747,0.7501718277837687,0.7543696982672128,0.7570058733719802,0.80479735318445,0.6931872789577068,0.6920928665992981,0.6962585413790368,0.7700578990901572,0.7905860471117334
inceptiontime,multitask_all,plain,0,14,0.9186046511627907,0.9232053422370617,0.9140495867768595,0.9190082644628099,0.7683058084589987,0.773526693122599,0.7664319375440742,0.8223140495867769,0.6834618105582769,0.6906763385025715,0.6809239451246984,0.7652892561983471,0.790124090060022
inceptiontime,multitask_all,plain,1,14,0.927920463960232,0.9302325581395349,0.9256198347107438,0.928099173553719,0.7673060936912215,0.7728174152767047,0.7654649796152843,0.824793388429752,0.6762464653299014,0.6807524186953944,0.6741073901484058,0.7628099173553718,0.7904910076604516
inceptiontime,multitask_all,plain,2,14,0.9375,0.9328968903436988,0.9421487603305785,0.9371900826446281,0.767647479316369,0.7702071147766667,0.765469961364276,0.824793388429752,0.7080120054405257,0.7123699073125185,0.7079899029305018,0.784297520661157,0.8043864949189649
inceptiontime,multitask_all,plain,3,14,0.9117889530090684,0.9095394736842105,0.9140495867768595,0.9114971050454922,0.7333222887681948,0.7408152760102635,0.7300055988812957,0.794044665012407,0.6620370971720398,0.6684624057644029,0.6567637265160706,0.7477253928866832,0.7690494463164343
inceptiontime,multitask_all,plain,4,14,0.9375,0.9313725490196079,0.9437086092715232,0.9371381306865177,0.7668626093768122,0.7798785812371298,0.770107613437653,0.8238213399503722,0.7330910828759951,0.7370244065661294,0.7314685740671252,0.8014888337468983,0.8124845640842692
inceptiontime,multitask_all,plain,0,15,0.9212924606462303,0.9235880398671097,0.9190082644628099,0.9214876033057852,0.7607761711961165,0.7743792877476158,0.7605630435810408,0.8173553719008264,0.6902275817177009,0.6960216109848386,0.6858658155793862,0.7661157024793388,0.790765404520016
inceptiontime,multitask_all,plain,1,15,0.9207920792079208,0.9192751235584844,0.9223140495867769,0.9206611570247933,0.777606675748042,0.7801034934012792,0.777281088234649,0.8239669421487603,0.6863905393063794,0.6879247035844074,0.6859557539678808,0.7644628099173554,0.794929764754114
inceptiontime,multitask_all,plain,2,15,0.9417555373256767,0.9348534201954397,0.9487603305785124,0.9413223140495868,0.7616118903783415,0.7654168771562218,0.7603842037032298,0.8214876033057851,0.6993619636117829,0.7082418095693388,0.6993543135740622,0.7785123966942149,0.800909797105267
inceptiontime,multitask_all,plain,3,15,0.9258649093904449,0.922824302134647,0.9289256198347108,0.9255583126550868,0.7711944415919704,0.7744363101679451,0.768500014092171,0.8238213399503722,0.6735093048440501,0.6912684442254424,0.6770054484333824,0.7626137303556658,0.7901895519421552
inceptiontime,multitask_all,plain,4,15,0.9349794238683128,0.9296235679214403,0.9403973509933775,0.9346567411083541,0.7806943314680754,0.7824458102029154,0.7833499111414131,0.8312655086848635,0.7233266916336263,0.7251769910581825,0.7221055468380104,0.794044665012407,0.813000148990005
